url,title,price,bike_year,mileage,brand,model,engine_size
https://www.lacentrale.fr/moto-occasion-annonce-87101870235.html, r1200 r,11300,2017.0,6535,bmw,r1200r,1170.0
https://www.lacentrale.fr/moto-occasion-annonce-66101632884.html, r1200 ninet,11800,2017.0,18000,bmw,r1200r,1170.0
https://www.lacentrale.fr/moto-occasion-annonce-87101823556.html, bonneville 1200,9900,2016.0,19700,triumph,bonneville,865.0
https://www.lacentrale.fr/moto-occasion-annonce-66101621024.html, bonneville 865,7803,2016.0,6688,triumph,bonneville,865.0
https://www.lacentrale.fr/moto-occasion-annonce-66101597766.html, bonneville 1200,9500,2016.0,12214,triumph,bonneville,865.0
https://www.lacentrale.fr/moto-occasion-annonce-87102067434.html, bonneville 1200,8250,2016.0,29636,triumph,bonneville,865.0
https://www.lacentrale.fr/moto-occasion-annonce-87102067653.html, bonneville 865,7990,2016.0,3625,triumph,bonneville,865.0
https://www.lacentrale.fr/moto-occasion-annonce-69108741233.html, bonneville 1200,9000,2016.0,15671,triumph,bonneville,865.0
https://www.lacentrale.fr/moto-occasion-annonce-66101631640.html, mt10 1000,14500,2019.0,6696,yamaha,mt10,998.0
https://www.lacentrale.fr/moto-occasion-annonce-66101622460.html, fzs 600,2890,2003.0,42800,yamaha,fzs600fazer,599.0
https://www.lacentrale.fr/moto-occasion-annonce-66101600385.html, fzs 600,2600,2003.0,44671,yamaha,fzs600fazer,599.0
https://www.lacentrale.fr/moto-occasion-annonce-66101605743.html, fzs 600,2000,2003.0,33350,yamaha,fzs600fazer,599.0
https://www.lacentrale.fr/moto-occasion-annonce-66101631577.html, rocket iii 2300,15000,2015.0,22000,triumph,rocketx,2294.0
https://www.lacentrale.fr/moto-occasion-annonce-66101625945.html, nc 750,5900,2016.0,41000,honda,nc750s,745.0
https://www.lacentrale.fr/moto-occasion-annonce-87102052719.html, nc 750,6999,2016.0,10563,honda,nc750s,745.0
https://www.lacentrale.fr/moto-occasion-annonce-66101631289.html, nc 750,5500,2016.0,12079,honda,nc750s,745.0
https://www.lacentrale.fr/moto-occasion-annonce-66101618460.html, mt09,8000,2017.0,38000,yamaha,mt09,847.0
https://www.lacentrale.fr/moto-occasion-annonce-69108675108.html, mt09,8299,2017.0,9500,yamaha,mt09,847.0
https://www.lacentrale.fr/moto-occasion-annonce-69108674011.html, mt09,8290,2017.0,8422,yamaha,mt09,847.0
https://www.lacentrale.fr/moto-occasion-annonce-66101613978.html, r 1150 gs,6500,2003.0,38000,bmw,r1150gs,1130.0
https://www.lacentrale.fr/moto-occasion-annonce-66101628034.html, dl vstrom 1000,8990,2017.0,18750,suzuki,vstrom1000,1037.0
https://www.lacentrale.fr/moto-occasion-annonce-66101601204.html, vision tour 1730,9000,2011.0,69100,victory,visiontour,1731.0
https://www.lacentrale.fr/moto-occasion-annonce-66101608657.html, f800 gt,6800,2018.0,47000,bmw,f800gt,798.0
https://www.lacentrale.fr/moto-occasion-annonce-69106359949.html, f800 gt,9490,2018.0,15000,bmw,f800gt,798.0
https://www.lacentrale.fr/moto-occasion-annonce-69108730341.html, f800 gt,9490,2018.0,1750,bmw,f800gt,798.0
https://www.lacentrale.fr/moto-occasion-annonce-69106360915.html, f800 gt,10950,2018.0,10800,bmw,f800gt,798.0
https://www.lacentrale.fr/moto-occasion-annonce-69106360519.html, f800 gt,9900,2018.0,7500,bmw,f800gt,798.0
https://www.lacentrale.fr/moto-occasion-annonce-87102009346.html, f800 gt,8200,2018.0,20800,bmw,f800gt,798.0
https://www.lacentrale.fr/moto-occasion-annonce-66101612709.html, gsr 600,2799,2007.0,32500,suzuki,gsr600,599.0
https://www.lacentrale.fr/moto-occasion-annonce-87102078587.html, gsr 600,3650,2007.0,36500,suzuki,gsr600,599.0
https://www.lacentrale.fr/moto-occasion-annonce-66101565834.html, gsr 600,3700,2007.0,17000,suzuki,gsr600,599.0
https://www.lacentrale.fr/moto-occasion-annonce-66101597844.html, gsr 600,2300,2007.0,51000,suzuki,gsr600,599.0
https://www.lacentrale.fr/moto-occasion-annonce-69108528427.html, gsr 600,3900,2007.0,23716,suzuki,gsr600,599.0
https://www.lacentrale.fr/moto-occasion-annonce-87102013729.html, gsr 600,3890,2007.0,33447,suzuki,gsr600,599.0
https://www.lacentrale.fr/moto-occasion-annonce-66101629689.html, r1200 rt,9000,2011.0,40741,bmw,r1200rt,1170.0
